b,theta,rho_mean,rho_std
1.0,0.0,0.9550715999999997,0.01660217861570802
1.0,0.1,0.9550715999999997,0.01660217861570802
1.0,0.2,0.9550715999999997,0.01660217861570802
1.0,0.3,0.9550715999999997,0.01660217861570802
1.0,0.4,0.9550715999999997,0.01660217861570802
1.0,0.5,0.9550715999999997,0.01660217861570802
1.0,0.6,0.9550715999999997,0.01660217861570802
1.0,0.7,0.9550715999999997,0.01660217861570802
1.0,0.8,0.9550715999999997,0.01660217861570802
1.0,0.9,0.9550715999999997,0.01660217861570802
1.0,1.0,0.9550715999999997,0.01660217861570802
1.1,0.0,0.9491950999999996,0.016885002100961905
1.1,0.1,0.9494444999999996,0.016946848780403128
1.1,0.2,0.9493622999999995,0.01705508389236914
1.1,0.3,0.9482124999999997,0.01787010264196411
1.1,0.4,0.9412702999999999,0.01749544728398383
1.1,0.5,0.9413607,0.017691359772955582
1.1,0.6,0.9414397999999998,0.017720873042085895
1.1,0.7,0.9414233999999998,0.01771862150166263
1.1,0.8,0.9414233999999998,0.01771862150166263
1.1,0.9,0.9414233999999998,0.01771862150166263
1.1,1.0,0.9414233999999998,0.01771862150166263
1.2,0.0,0.9444599999999999,0.018162119864701634
1.2,0.1,0.9443599999999998,0.017924361561119248
1.2,0.2,0.9437991999999998,0.01852955431714185
1.2,0.3,0.9394182,0.02018596724199606
1.2,0.4,0.9256429,0.021839032117478778
1.2,0.5,0.9251900000000001,0.0221572561934051
1.2,0.6,0.9252083999999999,0.02219594551746169
1.2,0.7,0.9252083999999999,0.02219594551746169
1.2,0.8,0.9252083999999999,0.02219594551746169
1.2,0.9,0.9252083999999999,0.02219594551746169
1.2,1.0,0.9252083999999999,0.02219594551746169
1.3,0.0,0.9374731,0.0208930377314179
1.3,0.1,0.9370102999999999,0.02133938121919587
1.3,0.2,0.9367416,0.02206735610568103
1.3,0.3,0.9276264999999998,0.028502980506032418
1.3,0.4,0.9026970000000002,0.026473003000770174
1.3,0.5,0.9029706000000001,0.02655119631766128
1.3,0.6,0.9026453000000002,0.026487256263220904
1.3,0.7,0.9026453000000002,0.026487256263220904
1.3,0.8,0.9026453000000002,0.026487256263220904
1.3,0.9,0.9026453000000002,0.026487256263220904
1.3,1.0,0.9026453000000002,0.026487256263220904
1.4,0.0,0.9286017999999998,0.025537521231839583
1.4,0.1,0.9284701999999999,0.02512909199724594
1.4,0.2,0.9283929,0.025019653498839854
1.4,0.3,0.9090897000000001,0.040575130499612755
1.4,0.4,0.8744529000000001,0.03125931567961123
1.4,0.5,0.8737797,0.03133972006008443
1.4,0.6,0.8737169,0.031222710385683947
1.4,0.7,0.8736969000000002,0.03124074882685496
1.4,0.8,0.8736969000000002,0.03124074882685496
1.4,0.9,0.8736969000000002,0.03124074882685496
1.4,1.0,0.8736969000000002,0.03124074882685496
1.5,0.0,0.9220770000000003,0.02634517265500862
1.5,0.1,0.9217419,0.025103977941249443
1.5,0.2,0.9205211000000001,0.026831881680853945
1.5,0.3,0.8825368000000001,0.05119620637539793
1.5,0.4,0.8350516999999997,0.03672615678273866
1.5,0.5,0.833326,0.039378145505271626
1.5,0.6,0.8344125999999998,0.036354331397421336
1.5,0.7,0.8344125999999998,0.036354331397421336
1.5,0.8,0.8344125999999998,0.036354331397421336
1.5,0.9,0.8344125999999998,0.036354331397421336
1.5,1.0,0.8344125999999998,0.036354331397421336
1.6,0.0,0.9148461000000002,0.029080977325600884
1.6,0.1,0.9143572000000004,0.028665607840910705
1.6,0.2,0.9138042000000003,0.02985645026766999
1.6,0.3,0.8561017000000001,0.06716967500677042
1.6,0.4,0.7997582,0.043919187090690294
1.6,0.5,0.797055,0.04294894520170876
1.6,0.6,0.7973219,0.04252159735720275
1.6,0.7,0.7972637,0.04248114264130736
1.6,0.8,0.7972637,0.04248114264130736
1.6,0.9,0.7972637,0.04248114264130736
1.6,1.0,0.7972637,0.04248114264130736
1.7,0.0,0.9032859000000002,0.03141432813722314
1.7,0.1,0.9035667000000003,0.031843017281753636
1.7,0.2,0.9013055000000001,0.031466014996301556
