b,theta,rho_mean,rho_std
1.0,0.0,0.9974954000000001,0.008195111430208618
1.0,0.1,0.9974954000000001,0.008195111430208618
1.0,0.2,0.9974954000000001,0.008195111430208618
1.0,0.3,0.9974954000000001,0.008195111430208618
1.0,0.4,0.9974954000000001,0.008195111430208618
1.0,0.5,0.9974954000000001,0.008195111430208618
1.0,0.6,0.9974954000000001,0.008195111430208618
1.0,0.7,0.9974954000000001,0.008195111430208618
1.0,0.8,0.9974954000000001,0.008195111430208618
1.0,0.9,0.9974954000000001,0.008195111430208618
1.0,1.0,0.9974954000000001,0.008195111430208618
1.1,0.0,0.9964439,0.009868263783002025
1.1,0.1,0.9967224,0.009566440090232112
1.1,0.2,0.9967224,0.009566440090232112
1.1,0.3,0.9961490000000001,0.011088229859366267
1.1,0.4,0.9965116,0.010600446504794527
1.1,0.5,0.9965643,0.010429827105203845
1.1,0.6,0.9964124,0.010489725720769352
1.1,0.7,0.9964124,0.010489725720769352
1.1,0.8,0.9964124,0.010489725720769352
1.1,0.9,0.9964124,0.010489725720769352
1.1,1.0,0.9964124,0.010489725720769352
1.2,0.0,0.9969065,0.009080671600557536
1.2,0.1,0.9965506999999999,0.009476736668753077
1.2,0.2,0.9965506999999999,0.009476736668753077
1.2,0.3,0.9926939,0.014818010873680924
1.2,0.4,0.9922871000000001,0.015168141606270676
1.2,0.5,0.9922871000000001,0.015168141606270676
1.2,0.6,0.9922871000000001,0.015168141606270676
1.2,0.7,0.9922871000000001,0.015168141606270676
1.2,0.8,0.9922871000000001,0.015168141606270676
1.2,0.9,0.9922871000000001,0.015168141606270676
1.2,1.0,0.9922871000000001,0.015168141606270676
1.3,0.0,0.9964181000000001,0.009534861786246754
1.3,0.1,0.9961789999999999,0.00986749878759723
1.3,0.2,0.9959487999999999,0.010327683918048211
1.3,0.3,0.9898285999999998,0.01764977105296904
1.3,0.4,0.9897953999999999,0.017711957121981488
1.3,0.5,0.9897953999999999,0.017711957121981488
1.3,0.6,0.9897953999999999,0.017711957121981488
1.3,0.7,0.9897953999999999,0.017711957121981488
1.3,0.8,0.9897953999999999,0.017711957121981488
1.3,0.9,0.9897953999999999,0.017711957121981488
1.3,1.0,0.9897953999999999,0.017711957121981488
1.4,0.0,0.9967258000000001,0.009439541503589041
1.4,0.1,0.9958720999999998,0.010218213022032617
1.4,0.2,0.9957851,0.010219748904286605
1.4,0.3,0.9847146999999999,0.021909066867856417
1.4,0.4,0.9824895000000001,0.025024036702314637
1.4,0.5,0.9824895000000001,0.025024036702314637
1.4,0.6,0.9824124000000001,0.024981382284583194
1.4,0.7,0.9824124000000001,0.024981382284583194
1.4,0.8,0.9824124000000001,0.024981382284583194
1.4,0.9,0.9824124000000001,0.024981382284583194
1.4,1.0,0.9824124000000001,0.024981382284583194
1.5,0.0,0.9957264000000001,0.010437204869837017
1.5,0.1,0.9962758,0.00976603236951549
1.5,0.2,0.9946157,0.015815472941190716
1.5,0.3,0.9728353000000002,0.027850280322655695
1.5,0.4,0.9735041000000001,0.027351198710458515
1.5,0.5,0.9735273000000001,0.027394453757590517
1.5,0.6,0.9737137999999999,0.02743572940602093
1.5,0.7,0.9737137999999999,0.02743572940602093
1.5,0.8,0.9737137999999999,0.02743572940602093
1.5,0.9,0.9737137999999999,0.02743572940602093
1.5,1.0,0.9737137999999999,0.02743572940602093
1.6,0.0,0.9958802,0.010213161441310077
1.6,0.1,0.9959035,0.010142580746137518
1.6,0.2,0.9892537999999998,0.022623571634358467
1.6,0.3,0.9340325999999998,0.036861121168214286
1.6,0.4,0.9352184999999998,0.035857067583770254
1.6,0.5,0.9345212999999998,0.03631141256039635
1.6,0.6,0.9344760999999998,0.036011511203805587
1.6,0.7,0.9344760999999998,0.036011511203805587
1.6,0.8,0.9344760999999998,0.036011511203805587
1.6,0.9,0.9344760999999998,0.036011511203805587
1.6,1.0,0.9344760999999998,0.036011511203805587
1.7,0.0,0.9957544999999999,0.010400526246883934
1.7,0.1,0.9959299999999999,0.01022951039044797
1.7,0.2,0.9720759999999998,0.05316779719516183
1.7,0.3,0.8789520999999999,0.04470862202555837
1.7,0.4,0.8803383000000001,0.045600712050417054
1.7,0.5,0.8811560000000002,0.04524861926572508
1.7,0.6,0.8788091000000001,0.04892632781772278
1.7,0.7,0.8789496000000001,0.048415258570668064
1.7,0.8,0.8789496000000001,0.048415258570668064
1.7,0.9,0.8789496000000001,0.048415258570668064
1.7,1.0,0.8789496000000001,0.048415258570668064
1.8,0.0,0.9955627,0.010727227027851654
1.8,0.1,0.9955812,0.010673937132051609
1.8,0.2,0.9457245999999999,0.09271193850989538
1.8,0.3,0.8073453999999998,0.05347401588235036
1.8,0.4,0.8076821999999999,0.043272898850309174
1.8,0.5,0.8065359999999998,0.0432788999608144
1.8,0.6,0.8063775,0.04290105445656141
1.8,0.7,0.8062167000000001,0.042891388037552214
1.8,0.8,0.8062167000000001,0.042891388037552214
1.8,0.9,0.8062167000000001,0.042891388037552214
1.8,1.0,0.8062167000000001,0.042891388037552214
1.9,0.0,0.9957742999999999,0.010657888078457656
1.9,0.1,0.9891811,0.03787382089093717
1.9,0.2,0.9099351999999999,0.12654497577501447
1.9,0.3,0.7489294999999998,0.04994946857433606
1.9,0.4,0.7511867999999999,0.050128268943105576
1.9,0.5,0.7522137999999999,0.049548819855275116
1.9,0.6,0.7522164999999998,0.049588907063857324
1.9,0.7,0.7522164999999998,0.049588907063857324
1.9,0.8,0.7522164999999998,0.049588907063857324
1.9,0.9,0.7522164999999998,0.049588907063857324
1.9,1.0,0.7522164999999998,0.049588907063857324
2.0,0.0,0.9952067,0.011160588400458332
2.0,0.1,0.9760380999999999,0.08486606745598882
2.0,0.2,0.7781183,0.1943490668097176
2.0,0.3,0.6126382,0.046769017444103646
2.0,0.4,0.6111139,0.04855935707341933
2.0,0.5,0.6110344,0.0482906657086632
2.0,0.6,0.6107474,0.04801178080640231
2.0,0.7,0.6106649000000001,0.048142683291808264
2.0,0.8,0.6106649000000001,0.048142683291808264
2.0,0.9,0.6106649000000001,0.048142683291808264
2.0,1.0,0.6106649000000001,0.048142683291808264
