b,theta,rho_mean,rho_std
1.0,0.0,0.9949182999999999,0.035804365657152906
1.0,0.1,0.9949182999999999,0.035804365657152906
1.0,0.2,0.9949182999999999,0.035804365657152906
1.0,0.3,0.9949182999999999,0.035804365657152906
1.0,0.4,0.9949182999999999,0.035804365657152906
1.0,0.5,0.9949182999999999,0.035804365657152906
1.0,0.6,0.9949182999999999,0.035804365657152906
1.0,0.7,0.9949182999999999,0.035804365657152906
1.0,0.8,0.9949182999999999,0.035804365657152906
1.0,0.9,0.9949182999999999,0.035804365657152906
1.0,1.0,0.9949182999999999,0.035804365657152906
1.1,0.0,0.9927653000000001,0.05615919231726249
1.1,0.1,0.9927003999999999,0.05615449699865289
1.1,0.2,0.9868950000000001,0.08021104453662578
1.1,0.3,0.9777707000000001,0.10276921149263617
1.1,0.4,0.9531902,0.1475499338247116
1.1,0.5,0.9469185,0.15288499361109528
1.1,0.6,0.9494078,0.15198432467404743
1.1,0.7,0.9418036000000001,0.1663520410899364
1.1,0.8,0.9418036000000001,0.1663520410899364
1.1,0.9,0.9418036000000001,0.1663520410899364
1.1,1.0,0.9418036000000001,0.1663520410899364
1.2,0.0,0.9913884999999999,0.06350418283169397
1.2,0.1,0.9735075999999999,0.12444387739235885
1.2,0.2,0.9512268,0.17253044705608847
1.2,0.3,0.9482971,0.18522724206940067
1.2,0.4,0.8564615000000001,0.26709252921104615
1.2,0.5,0.8271206000000001,0.27775242994989385
1.2,0.6,0.8547274,0.24514713586635015
1.2,0.7,0.8546738,0.25121206533375845
1.2,0.8,0.8547395,0.2512348884741452
1.2,0.9,0.8478996,0.2564959760564905
1.2,1.0,0.8478996,0.2564959760564905
1.3,0.0,0.9843163999999999,0.08450866971865169
1.3,0.1,0.9739342999999999,0.1308548952875557
1.3,0.2,0.8961019,0.2577554851181149
1.3,0.3,0.8259627,0.3140885480656207
1.3,0.4,0.6727499,0.34941710706270623
1.3,0.5,0.6052820999999999,0.3556970852326741
1.3,0.6,0.6354010999999999,0.35444129394060864
1.3,0.7,0.6863041,0.35235091926266127
1.3,0.8,0.6863074,0.3523538853202025
1.3,0.9,0.6863074,0.3523538853202025
1.3,1.0,0.6863074,0.3523538853202025
1.4,0.0,0.9505874,0.1818761327771728
1.4,0.1,0.8614495999999999,0.31045454831510416
1.4,0.2,0.7509649000000002,0.3624454831495979
1.4,0.3,0.6327046,0.3996409052945993
1.4,0.4,0.44014089999999995,0.3553690318587599
1.4,0.5,0.38132649999999996,0.3328190217962977
1.4,0.6,0.3998603,0.3360992590414205
1.4,0.7,0.3847534,0.3240469375067679
1.4,0.8,0.3919402,0.3293371940455219
1.4,0.9,0.39208830000000006,0.3292366480977113
1.4,1.0,0.39208830000000006,0.3292366480977113
1.5,0.0,0.9445791,0.20054584171324705
1.5,0.1,0.6864717,0.4186213245883577
