b,theta,rho_mean,rho_std
1.0,0.0,0.9999767109295199,0.00023289070480082545
1.0,0.1,0.9999767109295199,0.00023289070480082545
1.0,0.2,0.9999767109295199,0.00023289070480082545
1.0,0.3,0.9999767109295199,0.00023289070480082545
1.0,0.4,0.9999767109295199,0.00023289070480082545
1.0,0.5,0.9999767109295199,0.00023289070480082545
1.0,0.6,0.9999767109295199,0.00023289070480082545
1.0,0.7,0.9999767109295199,0.00023289070480082545
1.0,0.8,0.9999767109295199,0.00023289070480082545
1.0,0.9,0.9999767109295199,0.00023289070480082545
1.0,1.0,0.9999767109295199,0.00023289070480082545
1.1,0.0,0.9998934627170581,0.000862176231447802
1.1,0.1,0.9998934627170581,0.000862176231447802
1.1,0.2,0.9998934627170581,0.000862176231447802
1.1,0.3,0.9998934627170581,0.000862176231447802
1.1,0.4,0.9999167517875384,0.0008324821246169733
1.1,0.5,0.9986992849846782,0.005157056248324176
1.1,0.6,0.9993960163432074,0.003123684063336724
1.1,0.7,0.9992658835546476,0.003914832134532062
1.1,0.8,0.999276608784474,0.003902570402350857
1.1,0.9,0.9992219611848826,0.003946248090188167
1.1,1.0,0.9992390194075589,0.003945883917194014
1.2,0.0,0.9998934627170581,0.000862176231447802
1.2,0.1,0.9998934627170581,0.000862176231447802
1.2,0.2,0.9998934627170581,0.000862176231447802
1.2,0.3,0.9999167517875384,0.0008324821246169733
1.2,0.4,0.9999167517875384,0.0008324821246169733
1.2,0.5,0.9502715015321757,0.06428828511717526
1.2,0.6,0.9486459652706845,0.05877386966183251
1.2,0.7,0.9474477017364659,0.05626178789693691
1.2,0.8,0.9449240040858019,0.05976934622407492
1.2,0.9,0.9401715015321757,0.06635376665382099
1.2,1.0,0.943782328907048,0.06532589309400011
1.3,0.0,0.9999767109295199,0.00023289070480082545
1.3,0.1,0.9999767109295199,0.00023289070480082545
1.3,0.2,0.9998934627170581,0.000862176231447802
1.3,0.3,0.9999156281920327,0.000832444454732743
1.3,0.4,0.9938220633299285,0.06094416110049464
1.3,0.5,0.40400776302349345,0.14237695900992295
1.3,0.6,0.37554902962206327,0.03690353064242921
1.3,0.7,0.3733061287027579,0.0374546464751408
1.3,0.8,0.3713188968335035,0.03275790947778444
1.3,0.9,0.36962124616956066,0.03471286682595989
1.3,1.0,0.3698927477017364,0.03575198271339578
1.4,0.0,0.9999228804902962,0.0007711950970377911
1.4,0.1,0.9999228804902962,0.0007711950970377911
1.4,0.2,0.9999228804902962,0.0007711950970377911
1.4,0.3,0.9998163432073546,0.001149561457181855
1.4,0.4,0.9507911133810009,0.1955451338485926
1.4,0.5,0.21239989785495406,0.20500857455705582
1.4,0.6,0.1613926455566905,0.05490231883456503
1.4,0.7,0.16076843718079672,0.0527110487624415
1.4,0.8,0.1523662921348315,0.05354892852241266
1.4,0.9,0.147082328907048,0.05303817602629597
1.4,1.0,0.15039683350357508,0.05267212266914141
1.5,0.0,0.9998163432073546,0.001149561457181855
1.5,0.1,0.9998163432073546,0.001149561457181855
1.5,0.2,0.999811338100102,0.0011858813751884746
1.5,0.3,0.9999228804902962,0.0007711950970377911
1.5,0.4,0.8722448416751787,0.3320079144307911
1.5,0.5,0.019071501532175687,0.10021733445754441
1.5,0.6,0.01183094994892748,0.017530180258427036
1.5,0.7,0.010187538304392237,0.014771046879065617
1.5,0.8,0.008719407558733402,0.013826404273467567
1.5,0.9,0.009870071501532176,0.01657604910295612
1.5,1.0,0.010822574055158326,0.016598361960738692
1.6,0.0,0.999911746680286,0.0008825331971399344
1.6,0.1,0.9998884576098058,0.0009104673123706342
1.6,0.2,0.9998884576098058,0.0009104673123706342
1.6,0.3,0.9998934627170581,0.000862176231447802
1.6,0.4,0.7599855975485188,0.4288615775099527
1.6,0.5,0.010956384065372828,0.09993622271093358
1.6,0.6,0.0006377936670071501,0.0031850506096824964
1.6,0.7,0.0008183861082737487,0.002945080809855761
1.6,0.8,0.0006259448416751788,0.002069895767554869
1.6,0.9,0.0007126659856996935,0.002223889588222021
1.6,1.0,0.0005756894790602655,0.002004084613359156
1.7,0.0,0.9998995914198161,0.0008033377813929503
1.7,0.1,0.9998995914198161,0.0008033377813929503
1.7,0.2,0.9998163432073546,0.001149561457181855
1.7,0.3,0.9899228804902962,0.09999518374394185
1.7,0.4,0.5605132788559755,0.49831400254800906
1.7,0.5,0.0,0.0
1.7,0.6,0.0,0.0
1.7,0.7,4.7803881511746684e-05,0.0004780388151174671
1.7,0.8,0.0,0.0
1.7,0.9,0.0,0.0
