b,theta,rho_mean,rho_std
1.0,0.0,0.85,0.3588702812826367
1.0,0.1,0.85,0.3588702812826367
1.0,0.2,0.85,0.3588702812826367
1.0,0.3,0.85,0.3588702812826367
1.0,0.4,0.85,0.3588702812826367
1.0,0.5,0.85,0.3588702812826367
1.0,0.6,0.85,0.3588702812826367
1.0,0.7,0.85,0.3588702812826367
1.0,0.8,0.85,0.3588702812826367
1.0,0.9,0.85,0.3588702812826367
1.0,1.0,0.85,0.3588702812826367
1.1,0.0,0.59,0.4943110704237103
1.1,0.1,0.6,0.49236596391733095
1.1,0.2,0.59,0.4943110704237103
1.1,0.3,0.58,0.49604496374885826
1.1,0.4,0.5191217391304348,0.5013448907018921
1.1,0.5,0.47912173913043477,0.5012741055127163
1.1,0.6,0.4212391304347826,0.4937248058377119
1.1,0.7,0.4012391304347826,0.49007946920808226
1.1,0.8,0.4012391304347826,0.49007946920808226
1.1,0.9,0.4012391304347826,0.49007946920808226
1.1,1.0,0.38286521739130436,0.48455705927975923
1.2,0.0,0.49166304347826084,0.5010534589502527
1.2,0.1,0.5016630434782609,0.5011207259623951
1.2,0.2,0.4416478260869565,0.49769035320232746
1.2,0.3,0.45164130434782607,0.49877579445534376
1.2,0.4,0.37123478260869563,0.4812561471977229
1.2,0.5,0.3412347826086956,0.4721169725156421
1.2,0.6,0.34934347826086953,0.4731523117338651
1.2,0.7,0.31986304347826083,0.46301150882626
1.2,0.8,0.29986304347826087,0.4546398091148247
1.2,0.9,0.3098065217391304,0.4588692980830848
1.2,1.0,0.3113282608695652,0.45808316730904763
1.3,0.0,0.45305869565217394,0.4976771138474371
1.3,0.1,0.45305869565217394,0.4976771138474371
1.3,0.2,0.41305652173913043,0.49221361736198666
1.3,0.3,0.41305217391304344,0.4922159586225005
1.3,0.4,0.31115000000000004,0.46082677407492495
1.3,0.5,0.2653260869565217,0.4306951270574396
1.3,0.6,0.23347826086956525,0.40969924620575404
1.3,0.7,0.1884608695652174,0.3722248836377813
1.3,0.8,0.15996521739130434,0.34798042074493396
1.3,0.9,0.16846956521739134,0.35436490217536787
1.3,1.0,0.15995652173913044,0.34426872957599464
1.4,0.0,0.38469565217391305,0.4848671374655758
1.4,0.1,0.38469565217391305,0.4848671374655758
1.4,0.2,0.3646934782608696,0.4796188869239438
1.4,0.3,0.3046304347826087,0.4582743659568311
1.4,0.4,0.24304130434782611,0.4280487431851205
1.4,0.5,0.17452391304347828,0.3763511168550527
1.4,0.6,0.13452391304347827,0.3372282663212016
1.4,0.7,0.045102173913043477,0.19768604321460534
1.4,0.8,0.005045652173913043,0.026220549728143694
1.4,0.9,0.006534782608695653,0.02990132295073959
1.4,1.0,0.006534782608695653,0.02990132295073959
1.5,0.0,0.36462391304347824,0.47964874268693125
1.5,0.1,0.36462391304347824,0.47964874268693125
1.5,0.2,0.3345695652173913,0.4700733447021612
1.5,0.3,0.2745695652173913,0.44416259618530424
