b,theta,rho_mean,rho_std
1.0,0.0,0.9712933000000001,0.013021791918072437
1.0,0.1,0.9712933000000001,0.013021791918072437
1.0,0.2,0.9712933000000001,0.013021791918072437
1.0,0.3,0.9712933000000001,0.013021791918072437
1.0,0.4,0.9712933000000001,0.013021791918072437
1.0,0.5,0.9712933000000001,0.013021791918072437
1.0,0.6,0.9712933000000001,0.013021791918072437
1.0,0.7,0.9712933000000001,0.013021791918072437
1.0,0.8,0.9712933000000001,0.013021791918072437
1.0,0.9,0.9712933000000001,0.013021791918072437
1.0,1.0,0.9712933000000001,0.013021791918072437
1.1,0.0,0.9421721000000001,0.02453403891010247
1.1,0.1,0.9420188,0.02344783754238628
1.1,0.2,0.9407184999999998,0.027536834995432125
1.1,0.3,0.6735283,0.04921135918503354
1.1,0.4,0.6758962999999997,0.05609145203346248
1.1,0.5,0.6737581999999999,0.0535810930278639
1.1,0.6,0.6742596999999998,0.05289546936843524
1.1,0.7,0.6742596999999998,0.05289546936843524
1.1,0.8,0.6742596999999998,0.05289546936843524
1.1,0.9,0.6742596999999998,0.05289546936843524
1.1,1.0,0.6742596999999998,0.05289546936843524
1.2,0.0,0.7780077000000002,0.07355811608606705
1.2,0.1,0.7963755,0.07388026144418149
1.2,0.2,0.7777455000000001,0.08953731691283527
1.2,0.3,0.3086524,0.027944983038286162
1.2,0.4,0.30910449999999995,0.028528111330950585
1.2,0.5,0.31199609999999994,0.029071640347857076
1.2,0.6,0.3129671,0.029243518812125727
1.2,0.7,0.3129671,0.029243518812125727
1.2,0.8,0.3129671,0.029243518812125727
1.2,0.9,0.3129671,0.029243518812125727
1.2,1.0,0.3129671,0.029243518812125727
1.3,0.0,0.3894773,0.06584428899795688
1.3,0.1,0.3766315,0.07536886554597243
1.3,0.2,0.266021,0.11078949231344416
1.3,0.3,0.1699873,0.021257918113854742
1.3,0.4,0.17020799999999997,0.02432849225401228
1.3,0.5,0.17198459999999993,0.02350286191126949
1.3,0.6,0.17201219999999995,0.022756396884206324
1.3,0.7,0.17190419999999995,0.022701432214863905
1.3,0.8,0.17190419999999995,0.022701432214863905
1.3,0.9,0.17190419999999995,0.022701432214863905
1.3,1.0,0.17190419999999995,0.022701432214863905
1.4,0.0,0.18901470000000006,0.03325683277420924
1.4,0.1,0.185747,0.03320563623509988
1.4,0.2,0.11048809999999999,0.017153161247944356
1.4,0.3,0.1073439,0.017001902204628685
1.4,0.4,0.106531,0.01731522116053919
1.4,0.5,0.1055558,0.015415790027819473
1.4,0.6,0.10600630000000001,0.014962990751595195
1.4,0.7,0.10607620000000001,0.014747698041909918
1.4,0.8,0.10607620000000001,0.014747698041909918
1.4,0.9,0.10607620000000001,0.014747698041909918
1.4,1.0,0.10607620000000001,0.014747698041909918
1.5,0.0,0.11675009999999998,0.021211036363795677
1.5,0.1,0.10892050000000002,0.02079527997994844
1.5,0.2,0.0712578,0.014171875518687411
1.5,0.3,0.06791389999999999,0.015686538905003284
1.5,0.4,0.0682031,0.016214891066952352
1.5,0.5,0.06623129999999999,0.016327202414895506
1.5,0.6,0.066109,0.01622155502640691
1.5,0.7,0.0656218,0.016624451286152468
1.5,0.8,0.0656218,0.016624451286152468
1.5,0.9,0.0656218,0.016624451286152468
1.5,1.0,0.0656218,0.016624451286152468
1.6,0.0,0.0751093,0.016254125521686712
1.6,0.1,0.0584451,0.018339591190656455
1.6,0.2,0.04446740000000001,0.014399016985246395
1.6,0.3,0.04321779999999999,0.014624283567361031
1.6,0.4,0.043781799999999996,0.014777996705449041
1.6,0.5,0.04460039999999999,0.015871991589277667
1.6,0.6,0.0444727,0.01571231311887128
1.6,0.7,0.04434169999999999,0.015583358324724735
1.6,0.8,0.04434169999999999,0.015583358324724735
1.6,0.9,0.04434169999999999,0.015583358324724735
1.6,1.0,0.04434169999999999,0.015583358324724735
1.7,0.0,0.049604800000000004,0.016260512464746045
1.7,0.1,0.034475099999999995,0.013620620619138655
1.7,0.2,0.0272274,0.01287493772623951
1.7,0.3,0.0235806,0.011753089326950286
1.7,0.4,0.025135300000000003,0.011801774858388073
1.7,0.5,0.024754300000000003,0.010951695985535572
1.7,0.6,0.0252139,0.011606002965637388
1.7,0.7,0.0252139,0.011606002965637388
1.7,0.8,0.0252139,0.011606002965637388
1.7,0.9,0.0252139,0.011606002965637388
1.7,1.0,0.0252139,0.011606002965637388
1.8,0.0,0.0280318,0.012030500076090272
1.8,0.1,0.0198489,0.011307273416306475
1.8,0.2,0.0155692,0.009920541049109706
1.8,0.3,0.0135416,0.011447585667561594
1.8,0.4,0.0140387,0.010977419215661012
1.8,0.5,0.014052,0.01111593678036406
1.8,0.6,0.013916699999999999,0.011527193588653877
1.8,0.7,0.013942999999999999,0.011500810555536659
1.8,0.8,0.013942999999999999,0.011500810555536659
1.8,0.9,0.013942999999999999,0.011500810555536659
1.8,1.0,0.013942999999999999,0.011500810555536659
1.9,0.0,0.017855500000000003,0.011406549897122947
1.9,0.1,0.011007700000000002,0.009120638252409373
1.9,0.2,0.007474899999999998,0.00783496984774999
1.9,0.3,0.007317999999999999,0.008379236603689269
1.9,0.4,0.0059985,0.006792449815416341
1.9,0.5,0.0055489,0.006740332979665595
1.9,0.6,0.0054397000000000004,0.006854156219758088
1.9,0.7,0.0054397000000000004,0.006854156219758088
1.9,0.8,0.0054397000000000004,0.006854156219758088
1.9,0.9,0.0054397000000000004,0.006854156219758088
1.9,1.0,0.0054397000000000004,0.006854156219758088
2.0,0.0,0.010195199999999998,0.008674244528569283
2.0,0.1,0.0059855,0.0072430959638413
2.0,0.2,0.0028948000000000003,0.004732265880488582
2.0,0.3,0.0030431000000000004,0.004777141847624292
2.0,0.4,0.0029119000000000003,0.004402412721187868
2.0,0.5,0.0027691000000000005,0.00446872749722384
2.0,0.6,0.0028943000000000003,0.004452247475810232
2.0,0.7,0.0028943000000000003,0.004452247475810232
2.0,0.8,0.0028943000000000003,0.004452247475810232
2.0,0.9,0.0028943000000000003,0.004452247475810232
2.0,1.0,0.0028943000000000003,0.004452247475810232
