b,theta,rho_mean,rho_std
1.0,0.0,0.9949182999999999,0.035804365657152906
1.0,0.1,0.9949182999999999,0.035804365657152906
1.0,0.2,0.9949182999999999,0.035804365657152906
1.0,0.3,0.9949182999999999,0.035804365657152906
1.0,0.4,0.9949182999999999,0.035804365657152906
1.0,0.5,0.9949182999999999,0.035804365657152906
1.0,0.6,0.9949182999999999,0.035804365657152906
1.0,0.7,0.9949182999999999,0.035804365657152906
1.0,0.8,0.9949182999999999,0.035804365657152906
1.0,0.9,0.9949182999999999,0.035804365657152906
1.0,1.0,0.9949182999999999,0.035804365657152906
1.1,0.0,1.0,0.0
1.1,0.1,0.996131,0.03868999999999999
1.1,0.2,0.976228,0.10713466257590268
1.1,0.3,0.9591470999999998,0.12400085166940336
1.1,0.4,0.9614332,0.12300574362774343
1.1,0.5,0.953829,0.14102806114852862
1.1,0.6,0.953829,0.14102806114852862
1.1,0.7,0.953829,0.14102806114852862
1.1,0.8,0.953829,0.14102806114852862
1.1,0.9,0.953829,0.14102806114852862
1.1,1.0,0.953829,0.14102806114852862
1.2,0.0,0.9751364000000001,0.0951380724809681
1.2,0.1,0.9347824,0.18454313457133575
1.2,0.2,0.9175443000000001,0.2127204080537064
1.2,0.3,0.8768348,0.2436597867348586
1.2,0.4,0.8271014000000001,0.2761815689913892
1.2,0.5,0.8237144999999999,0.2742653458571303
1.2,0.6,0.8212362,0.2776733447004435
1.2,0.7,0.8212362,0.2776733447004435
1.2,0.8,0.8212362,0.2776733447004435
1.2,0.9,0.8212362,0.2776733447004435
1.2,1.0,0.8212362,0.2776733447004435
1.3,0.0,0.9492939,0.18118175264274536
1.3,0.1,0.840711,0.2931019114022916
1.3,0.2,0.7657216000000002,0.3345683038013692
1.3,0.3,0.6493575,0.3539420141157491
1.3,0.4,0.6638528000000001,0.3529651807020636
1.3,0.5,0.6766209000000001,0.3517698305182213
1.3,0.6,0.6766209000000001,0.3517698305182213
1.3,0.7,0.6766209000000001,0.3517698305182213
1.3,0.8,0.6766209000000001,0.3517698305182213
1.3,0.9,0.6766209000000001,0.3517698305182213
1.3,1.0,0.6766209000000001,0.3517698305182213
1.4,0.0,0.8526475999999998,0.2843193998473114
1.4,0.1,0.6446791000000001,0.3986633786656116
1.4,0.2,0.4746657999999999,0.3578396232448274
1.4,0.3,0.39169489999999996,0.34765719922463445
1.4,0.4,0.39040240000000004,0.33342617853971207
1.4,0.5,0.3875719,0.32731472347177426
1.4,0.6,0.38764110000000007,0.3272733606909822
1.4,0.7,0.38764110000000007,0.3272733606909822
1.4,0.8,0.38764110000000007,0.3272733606909822
1.4,0.9,0.38764110000000007,0.3272733606909822
1.4,1.0,0.38764110000000007,0.3272733606909822
1.5,0.0,0.705602,0.3909278961133318
1.5,0.1,0.3417240999999999,0.3704372723930054
1.5,0.2,0.2538426,0.2869561390220893
