b,theta,rho_mean,rho_std
1.0,0.0,0.9949182999999999,0.035804365657152906
1.0,0.1,0.9949182999999999,0.035804365657152906
1.0,0.2,0.9949182999999999,0.035804365657152906
1.0,0.3,0.9949182999999999,0.035804365657152906
1.0,0.4,0.9949182999999999,0.035804365657152906
1.0,0.5,0.9949182999999999,0.035804365657152906
1.0,0.6,0.9949182999999999,0.035804365657152906
1.0,0.7,0.9949182999999999,0.035804365657152906
1.0,0.8,0.9949182999999999,0.035804365657152906
1.0,0.9,0.9949182999999999,0.035804365657152906
1.0,1.0,0.9949182999999999,0.035804365657152906
1.1,0.0,0.9879596,0.05172966895644544
1.1,0.1,0.9852683,0.0577477699084912
1.1,0.2,0.9778346,0.09083229584528427
1.1,0.3,0.9570185000000001,0.12977889400064366
1.1,0.4,0.9564336,0.131690897751308
1.1,0.5,0.9516039000000001,0.13874442949156332
1.1,0.6,0.9488293999999999,0.14840549066743597
1.1,0.7,0.9488293999999999,0.14840549066743597
1.1,0.8,0.9488293999999999,0.14840549066743597
1.1,0.9,0.9488293999999999,0.14840549066743597
1.1,1.0,0.9488293999999999,0.14840549066743597
1.2,0.0,0.9706872,0.10926672975093858
1.2,0.1,0.9604475000000001,0.12657078583551656
1.2,0.2,0.9170249000000001,0.19416627989294294
1.2,0.3,0.8628993,0.2490977534143388
1.2,0.4,0.8573509,0.25442467572221356
1.2,0.5,0.8440635000000002,0.2680656121868697
1.2,0.6,0.8440635000000002,0.2680656121868697
1.2,0.7,0.8440635000000002,0.2680656121868697
1.2,0.8,0.8440635000000002,0.2680656121868697
1.2,0.9,0.8440635000000002,0.2680656121868697
1.2,1.0,0.8440635000000002,0.2680656121868697
1.3,0.0,0.9139859,0.21243473307906532
1.3,0.1,0.8176629999999999,0.31543653886240725
1.3,0.2,0.743057,0.336704452639511
1.3,0.3,0.6893045000000001,0.3373400747630818
1.3,0.4,0.6549219000000001,0.3388121417740593
1.3,0.5,0.6433128,0.3383844901527243
1.3,0.6,0.6433128,0.3383844901527243
1.3,0.7,0.6433128,0.3383844901527243
1.3,0.8,0.6433128,0.3383844901527243
1.3,0.9,0.6433128,0.3383844901527243
1.3,1.0,0.6433128,0.3383844901527243
1.4,0.0,0.8589983000000001,0.28746355855847366
1.4,0.1,0.7232792,0.3754227247597303
1.4,0.2,0.5410172999999999,0.3932990316960371
1.4,0.3,0.38096489999999994,0.32424881745224887
1.4,0.4,0.4057038,0.3308507114732925
1.4,0.5,0.40802400000000005,0.3235612277655209
1.4,0.6,0.40802400000000005,0.3235612277655209
1.4,0.7,0.40802400000000005,0.3235612277655209
1.4,0.8,0.40802400000000005,0.3235612277655209
1.4,0.9,0.40802400000000005,0.3235612277655209
1.4,1.0,0.40802400000000005,0.3235612277655209
1.5,0.0,0.6803174999999999,0.40693750180649996
1.5,0.1,0.352297,0.37790566989713714
